Date,Average Temperature,Minimum Temperature,Maximum Temperature,Precipitation,Wind Direction,Wind Speed,Air Pressure
26/10/2016,5.4,2.8,9.4,0,308,19.8,1027
27/10/2016,4.7,1.1,9.4,16.5,,15.5,1029.7
28/10/2016,8.9,6.7,12.8,15.5,301,30.2,1013.6
29/10/2016,8.3,5.6,13.9,0,242,15.8,1015.7
30/10/2016,14.4,7.8,18.3,3.3,305,14.8,1010.8
31/10/2016,8.2,3.3,11.1,0,325,19.8,1019.6
01/11/2016,5.8,1.1,10.6,0,,11.5,1028
02/11/2016,12.6,7.2,21.1,0,185,9.4,1021.9
03/11/2016,13.5,10.6,17.8,2,,12.2,1012.9
04/11/2016,11.3,3.9,13.9,0,318,16.9,1017.3
05/11/2016,7.2,1.7,13.9,0,,13,1020.3
06/11/2016,9.1,6.1,11.1,2.3,337,18,1021.8
07/11/2016,5.8,2.2,8.3,0,5,14.8,1029.3
08/11/2016,7.9,3.3,15,0,201,7.6,1018.7
09/11/2016,11.3,6.7,16.7,0.3,,11.5,1009.8
10/11/2016,8.2,3.9,11.7,0,276,18,1011
11/11/2016,10.1,3.3,15.6,0,280,29.9,1004.5
12/11/2016,4.8,1.1,8.9,0,284,21.6,1020.3
13/11/2016,9.3,5,15.6,0,253,16.9,1015.1
14/11/2016,11.6,3.9,18.9,0,234,15.5,1014.6
15/11/2016,10.6,7.8,14.4,25.1,44,18,1012.8
16/11/2016,11.6,10.6,12.8,0.8,227,18.4,1005.4
17/11/2016,10.8,7.2,13.9,0,312,18.7,1013.1
18/11/2016,10.1,6.1,17.2,0,340,14.8,1017.6
19/11/2016,8.9,6.1,10.6,0,52,10.8,1012.1
20/11/2016,6.9,0,9.4,2,215,28.8,993.4
21/11/2016,1.2,-1,3.3,0,261,29.2,998
22/11/2016,2.1,0,6.1,0,282,27.4,1010.8
23/11/2016,2.9,0.6,7.2,0,311,21.6,1021.7
24/11/2016,2.9,0.6,6.7,1.3,,7.6,1026.6
25/11/2016,5.8,3.9,8.9,0.8,340,7.6,1023.7
26/11/2016,5.6,3.3,8.3,0,,11.2,1018.1
27/11/2016,4.9,2.2,7.8,0,299,21.6,1015.7
28/11/2016,3.9,0.6,7.8,0,289,13,1020.2
29/11/2016,5.8,0.6,14.4,10.9,161,15.5,1018
30/11/2016,9.1,5.6,11.1,23.1,,16.2,1013.6
01/12/2016,10.1,6.1,13.9,7.9,273,25.2,1000.5
02/12/2016,7.2,3.3,10.6,0,259,23,1007.2
03/12/2016,5.4,1.7,6.7,0,296,25.2,1011.8
04/12/2016,2.7,-0.5,5.6,0,320,16.2,1021.3
05/12/2016,1.3,-0.5,4.4,3.6,,12.6,
06/12/2016,3.8,1.1,6.7,0,338,12.2,1018.1
07/12/2016,4.4,2.2,5.6,2,,12.2,1015
08/12/2016,3.9,1.1,6.1,0,250,17.6,1011.8
09/12/2016,1.2,-3.8,2.8,0,286,25.9,1014.9
10/12/2016,-3.6,-6,-1.6,0,301,19.1,1026
11/12/2016,-3.3,-6.6,1.7,0.5,244,11.9,1031.4
12/12/2016,2.5,-1.6,6.7,10.7,205,18,1012.4
13/12/2016,3.4,1.7,6.1,0,241,16.9,1017.3
14/12/2016,3.1,-2.7,5.6,0,266,18,1012.7
15/12/2016,-2.7,-9.9,0,0,261,35.3,1007.6
16/12/2016,-10.8,-15.5,-6,0,267,22.7,1026.4
17/12/2016,-3.4,-6,2.2,13.5,191,11.5,
18/12/2016,6.9,0.6,13.9,2.8,236,28.1,1011.9
19/12/2016,-2.6,-7.1,0.6,0,335,18.4,1037.7
20/12/2016,-4.6,-7.7,1.1,0,,13.3,1031.4
21/12/2016,1.8,-1.6,7.2,0,254,18.4,1019.1
22/12/2016,1.8,-0.5,3.9,0.5,239,12.6,1016.8
23/12/2016,3.7,1.7,7.8,0,262,17.6,1025.2
24/12/2016,4.4,1.7,7.2,9.7,229,18.7,1020.6
25/12/2016,4.2,-2.7,7.2,0,294,19.1,1030
26/12/2016,-0.9,-4.3,8.9,0.3,43,16.6,1036.3
27/12/2016,10.5,3.9,14.4,0,252,32,1008.1
28/12/2016,4,0,5.6,0,290,17.3,1016.1
29/12/2016,1.6,-1.6,6.1,29.5,,18.4,1009
30/12/2016,2.4,-1,5,0,260,28.4,998.9
31/12/2016,-0.3,-3.2,5.6,1.8,227,22.7,1016
01/01/2017,4.4,0.6,6.7,1.8,261,22.7,1019.2
02/01/2017,1.7,-2.1,5,0,,7.2,1032.7
03/01/2017,5.2,4.4,6.7,22.6,73,29.2,1016.4
04/01/2017,5.9,0.6,8.9,1.5,270,20.2,995.8
05/01/2017,-0.1,-2.7,1.1,0,256,23.8,1009.7
06/01/2017,-1.8,-4.3,-0.5,1.5,296,13,1017.5
07/01/2017,-5.2,-8.2,-4.3,13.5,340,23,1023.1
08/01/2017,-7.8,-10.5,-5.5,0.3,305,21.6,1022.5
09/01/2017,-9.2,-11.6,-6.6,0,253,18,1037.4
10/01/2017,-5.1,-8.8,3.9,3.6,,15.1,1035.3
11/01/2017,7.4,3.9,12.8,2.3,206,24.1,1023.3
12/01/2017,10.1,5,16.1,3.8,203,23.4,1016.3
13/01/2017,9.2,-3.8,14.4,0,296,26.3,1025.8
14/01/2017,-3.4,-7.7,-0.5,0,,15.5,1035
15/01/2017,-0.3,-2.7,2.8,0,309,14.8,1025.9
16/01/2017,-0.4,-4.9,5.6,0,,15.5,1027.7
17/01/2017,2.9,0,5.6,7.6,58,18.4,1022.5
18/01/2017,3.2,0,4.4,9.1,55,22.3,1016.3
19/01/2017,2.6,-0.5,7.8,0,,13,1015.7
20/01/2017,3.4,1.1,4.4,0,,8.6,1015.5
21/01/2017,6,2.8,12.8,0,235,11.5,1009.4
22/01/2017,6.6,3.9,8.9,1.5,,17.6,
23/01/2017,3.3,1.7,4.4,7.9,60,40.7,1014.6
24/01/2017,3.8,1.7,5.6,27.7,17,39.2,
25/01/2017,3.6,2.2,6.7,0.5,287,25.2,997.7
26/01/2017,5.7,2.8,10.6,1.3,230,21.6,994
27/01/2017,4.8,2.2,6.7,0,253,28.4,996.7
28/01/2017,2.9,0,4.4,0,258,24.5,1000.3
29/01/2017,2.2,-1,6.1,0,249,18.4,1004.7
30/01/2017,0.5,-4.3,2.2,0,290,15.8,1007.6
31/01/2017,-3.9,-6.6,-2.1,1.5,233,11.9,1013.1
01/02/2017,0.1,-2.7,6.1,1.3,274,16.2,1011.6
02/02/2017,2.1,-1.6,4.4,0,261,21.6,1016.2
03/02/2017,-1.3,-3.8,0.6,0,280,18.7,1019.6
04/02/2017,-2.9,-6,0.6,0,276,21.2,1022.7
05/02/2017,0.1,-3.2,6.7,0,229,21.6,1014.1
06/02/2017,2.2,0,3.9,0,278,22.7,1015.9
07/02/2017,1.4,0.6,3.3,11.2,67,26.6,1016
08/02/2017,2.6,-3.8,11.1,0.5,294,14.8,1003.5
09/02/2017,0.2,-11.6,3.9,31.8,352,33.8,1002.8
10/02/2017,-8.6,-11.6,-3.8,0,308,20.9,1018.3
11/02/2017,-6.2,-9.3,-1,5.3,330,14.4,
12/02/2017,-3.7,-7.1,1.7,19.6,,23.4,
13/02/2017,-0.9,-4.3,1.1,2.3,314,32,
14/02/2017,-2.7,-5.5,1.1,0,,15.5,1010.5
15/02/2017,0.2,-2.7,4.4,5.6,153,11.2,998.3
16/02/2017,0.8,-2.7,1.7,1.8,303,26.3,995.6
17/02/2017,-0.9,-4.9,5,0,282,22.3,1005.1
18/02/2017,2.4,-3.2,9.4,0,230,22,1005.5
19/02/2017,9.3,3.9,15,0,252,17.3,1005.7
20/02/2017,6.8,0.6,8.9,0,328,18,1020.6
21/02/2017,1.9,-1,4.4,0,45,14.8,1026.1
22/02/2017,5.9,3.3,13.3,0,201,13,1014.9
23/02/2017,9.6,3.9,20,0,201,19.8,1010
24/02/2017,13.8,7.8,22.8,0,191,19.1,1012.3
25/02/2017,13.9,9.4,20.6,2.5,177,17.6,
26/02/2017,6.9,0,9.4,0,277,28.1,1009.7
27/02/2017,4.2,-1,12.8,0,230,27,1025.8
28/02/2017,6.7,3.9,10.6,0,165,12.2,1026.5
01/03/2017,11.6,8.9,17.2,0.5,203,23.4,1003.5
02/03/2017,10,-0.5,14.4,0,265,35.3,999.9
03/03/2017,-0.4,-6.6,2.2,0,284,23.4,1019.9
04/03/2017,-6.9,-12.1,-6,0,310,31.3,1029.2
05/03/2017,-7.8,-12.7,0,0,311,28.4,1031.4
06/03/2017,-3.8,-8.8,2.8,0,166,13,1032.3
07/03/2017,2.5,-1,8.9,0.5,175,15.5,1026.6
08/03/2017,10.4,6.1,13.9,1.3,225,23,1011.3
09/03/2017,8,3.3,10.6,0,262,28.8,1011.1
10/03/2017,1.2,-4.9,3.3,5.1,,13.3,
11/03/2017,-7.3,-12.1,-4.9,0.5,298,31.3,
12/03/2017,-8.5,-12.7,-2.7,0,,26.6,
13/03/2017,-5.7,-9.9,1.1,0,256,16.9,1029.1
14/03/2017,-0.8,-2.7,3.3,41.1,65,38.2,
15/03/2017,-3.3,-7.1,-2.1,0,259,31.3,995.5
16/03/2017,-3.3,-5.5,1.7,0,272,25.9,1008.5
17/03/2017,0.4,-2.7,5.6,0,296,15.5,1019.5
18/03/2017,0.1,-4.3,2.2,0,39,18.7,1025.9
19/03/2017,1.2,-0.5,3.3,0.3,14,25.9,1022.7
20/03/2017,4.6,0,11.7,0,344,18.4,1016
21/03/2017,7.1,4.4,11.7,0,281,14.4,1010.5
22/03/2017,3.1,-7.7,6.1,0,295,33.5,1014.2
23/03/2017,-3.8,-7.7,3.3,0,301,21.6,1030.6
24/03/2017,1.7,-2.7,8.3,0.8,213,16.9,1026.9
25/03/2017,5.3,1.1,8.3,2,354,11.2,1023.5
26/03/2017,2,-1,5,0,62,18.4,1032.5
27/03/2017,3.9,2.2,6.7,12.2,50,13.7,1021.1
28/03/2017,3.3,2.2,4.4,18.3,51,10.8,1016.2
29/03/2017,4.7,2.8,8.3,1.5,340,21.6,1016.9
30/03/2017,4.2,1.1,8.9,0,337,16.9,1021.6
31/03/2017,2.9,0.6,4.4,22.1,97,20.2,1020.6
01/04/2017,1.8,0.6,3.3,39.6,35,31.7,1011.7
02/04/2017,4.8,0.6,13.9,0,319,15.1,1016.3
03/04/2017,8.2,3.3,12.8,0,322,14.4,1017.7
04/04/2017,5.3,3.3,6.1,17.3,90,26.6,1010.1
05/04/2017,4.2,2.8,5,0,29,13.3,1013.4
06/04/2017,3.8,2.8,11.7,34.5,62,23,1008.2
07/04/2017,9.1,5,12.2,0,218,27,991.8
08/04/2017,6.2,3.3,9.4,0,289,25.9,1003.8
09/04/2017,10.3,4.4,18.9,0,271,15.5,1017.3
10/04/2017,15,6.7,24.4,0,201,19.8,1019.8
11/04/2017,17.7,11.1,28.9,0,198,18,1017.9
12/04/2017,12.8,8.9,15.6,0.5,147,12.6,1020
13/04/2017,11.7,7.2,15,0,305,18,1024.8
14/04/2017,10.7,6.7,15.6,0,22,15.1,1028.1
15/04/2017,12.4,5.6,21.1,0,218,25.6,1024.6
16/04/2017,20.7,13.9,30,0,242,28.4,1009
17/04/2017,20.9,9.4,23.9,0,268,23,1010.8
18/04/2017,9.7,3.9,10.6,0,57,21.6,1028.9
19/04/2017,7,3.9,13.3,1.8,161,20.2,1031.6
20/04/2017,8.8,6.7,12.8,0.3,117,16.2,1021
21/04/2017,7.1,6.7,7.2,13,84,23,1018.3
22/04/2017,6.6,6.1,7.2,1.3,22,14.4,1014.4
23/04/2017,8.6,5,14.4,0,146,19.1,1017.4
24/04/2017,11.8,7.2,17.8,0,168,13.7,1020.8
25/04/2017,9.3,7.2,10,22.6,51,25.6,1023.3
26/04/2017,10.1,7.2,13.3,14.2,40,16.2,
27/04/2017,11.5,10,15,0,,10.8,
28/04/2017,17.2,10.6,27.8,0.3,209,12.2,1013.9
29/04/2017,22.6,15,28.9,0,241,21.2,1013.3
30/04/2017,12.8,7.2,17.8,0.3,84,18.7,1023.9
01/05/2017,8.3,7.2,8.9,0,103,14.8,1016.6
02/05/2017,9.7,6.7,18.9,4.8,40,13,1002.8
03/05/2017,13.6,9.4,17.8,0,268,23.8,1010
04/05/2017,10.7,7.8,13.3,0,117,19.1,1023.6
05/05/2017,9.4,8.3,10.6,16.3,99,18.4,1015.3
06/05/2017,13.4,9.4,18.3,2.5,,17.3,
07/05/2017,14.2,10,17.8,0,190,25.2,1002.1
08/05/2017,10.1,6.7,12.8,0,260,21.6,1008
09/05/2017,8.1,5.6,11.1,0,86,11.9,1015.1
10/05/2017,10,8.3,12.8,0,69,14.8,1015.5
11/05/2017,10.3,8.9,12.2,0,52,16.6,1016.5
12/05/2017,9.7,8.3,11.7,0.3,70,13.3,1018.1
13/05/2017,9.3,7.2,11.7,0.5,120,19.1,1015.5
14/05/2017,8.8,7.8,10.6,24.1,355,28.8,
15/05/2017,10.8,8.3,16.1,1.8,310,23,1000.5
16/05/2017,18.3,12.8,27.2,0,292,19.8,1010.9
17/05/2017,24,15.6,33.3,0,229,17.3,1012
18/05/2017,28.7,21.7,35,1.3,247,23.8,1009.6
19/05/2017,26.8,14.4,32.2,0.3,276,25.6,1010
20/05/2017,14.6,11.1,15,0,69,17.6,1024.1
21/05/2017,13.4,8.9,16.1,0,108,16.9,1027.4
22/05/2017,12.2,10,13.3,3,173,13,1021
23/05/2017,13.9,11.7,20,0,,10.4,1012.2
24/05/2017,14.8,12.2,17.8,0,106,9.4,1009.4
25/05/2017,11.9,10,12.8,16,54,24.1,1009
26/05/2017,11.5,9.4,15.6,14,343,16.6,1001.1
27/05/2017,13.4,11.7,16.1,0,,14.8,1010.8
28/05/2017,14.5,12.2,19.4,0,149,13,1014.5
29/05/2017,11.5,9.4,12.2,1.3,80,16.9,1017.5
30/05/2017,10.7,9.4,15,0,,11.5,1021.7
31/05/2017,15.1,12.2,20,1.5,,12.6,1016.8
01/06/2017,19.2,13.3,26.1,4.1,238,15.8,1011.4
02/06/2017,18.4,10.6,22.2,0.3,276,22,1012.4
03/06/2017,16.3,11.1,20.6,0,301,16.9,1012.2
04/06/2017,16.6,12.2,21.1,4.6,238,15.8,1013.9
05/06/2017,13.1,11.1,13.9,15,85,25.6,1011.1
06/06/2017,9.9,8.3,11.1,20.3,36,27,
07/06/2017,12.5,10,16.7,1,47,13,1014.5
08/06/2017,15.9,10.6,21.7,0,147,12.2,1015.3
09/06/2017,17.5,12.8,26.1,0,,16.2,1005.5
10/06/2017,22.9,16.1,29.4,0,223,18.4,1012.9
11/06/2017,25.9,18.9,33.3,0,234,23,1013.9
12/06/2017,28.9,21.7,35,0,246,17.6,1012.5
13/06/2017,29.3,22.2,35,13.5,256,16.9,1009.8
14/06/2017,21.7,15,22.8,0,66,16.9,1015
15/06/2017,17.9,13.9,23.9,0,176,18.7,1018.4
16/06/2017,17.6,13.9,21.7,54.1,136,16.6,1017.9
17/06/2017,16.3,14.4,20.6,0.5,,7.9,1014.5
18/06/2017,22.4,20,28.9,0,194,21.2,1011.6
19/06/2017,24,21.1,29.4,0.8,193,25.6,1010
20/06/2017,24.3,20,30,3.3,225,22.3,1010.1
21/06/2017,24.5,19.4,28.9,0,253,20.5,1010.9
22/06/2017,23.4,18.3,28.9,0,,13.3,1013.1
23/06/2017,24.7,18.3,32.2,0,194,19.4,1006.7
24/06/2017,24.6,21.7,31.1,2,232,20.9,1002.6
25/06/2017,24.8,18.3,29.4,0,264,16.9,1012.3
26/06/2017,21.6,16.7,26.7,0,267,18.4,1014.2
27/06/2017,19.8,14.4,25,2,209,15.5,1014.8
28/06/2017,19.3,14.4,26.1,0,271,17.6,1016.3
29/06/2017,21.6,17.2,26.1,0,219,20.2,1018.5
30/06/2017,23.2,20,28.9,1.8,210,21.6,1014.1
01/07/2017,24.5,20.6,31.1,2.8,201,22.3,1013.3
02/07/2017,26.1,21.7,32.2,0,250,18.4,1011.9
03/07/2017,26.7,21.7,30.6,0,264,20.9,1012.8
04/07/2017,24.4,19.4,27.8,0,36,10.1,1017
05/07/2017,21.8,16.7,26.1,0,,13.7,1022.3
06/07/2017,21.8,16.1,28.3,0,177,15.5,1019.7
07/07/2017,19.3,16.7,21.1,7.6,84,13.3,1010.5
08/07/2017,21.9,17.2,30.6,10.2,230,14.8,1006.1
09/07/2017,23.4,18.9,28.3,0,271,19.1,1012.4
10/07/2017,24.9,18.3,30.6,0,228,20.2,1016
11/07/2017,22.6,19.4,28.3,4.3,175,13,1013.7
12/07/2017,24.4,20.6,27.8,33.8,166,12.2,1014.2
13/07/2017,18.7,14.4,21.1,3.6,27,16.9,1017.1
14/07/2017,16.4,15.6,19.4,0,53,11.9,1019.1
15/07/2017,18.7,16.7,22.8,0,114,10.8,1012.9
16/07/2017,23.2,20.6,27.2,0,172,15.5,1013
17/07/2017,24.3,20,28.3,0,174,13.7,1017.4
18/07/2017,23.3,20,27.8,3,156,12.6,1018.5
19/07/2017,26.3,22.2,33.9,0,232,14.4,1015.1
20/07/2017,28.7,21.7,33.3,0,276,12.2,1012.2
21/07/2017,27.3,22.8,32.8,0,275,16.6,1009.6
22/07/2017,25.8,22.8,28.3,0,226,12.2,1009.8
23/07/2017,21.7,17.8,25,0,72,18.7,1011
24/07/2017,16.6,13.9,18.3,35.8,61,22,1013.3
25/07/2017,15.4,13.3,18.3,0.3,31,13.3,1019.2
26/07/2017,19.2,15,25,0,147,13.3,1022
27/07/2017,19.7,17.2,23.9,1,218,19.8,1014.8
28/07/2017,22.3,18.9,27.8,0,243,12.6,1010.1
29/07/2017,19.8,15.6,21.7,0,24,22.3,1011.6
30/07/2017,19.1,15.6,22.8,0,50,16.2,1014.7
31/07/2017,21.1,16.1,26.7,0,172,13.7,1016.7
01/08/2017,23.6,19.4,26.7,0,141,12.2,1016.3
02/08/2017,23.2,20,27.2,24.4,188,13.7,1017.6
03/08/2017,23.1,18.9,28.9,0,196,16.2,1019.2
04/08/2017,23.9,20,29.4,0,185,16.2,1017.6
05/08/2017,22.5,19.4,25,4.1,168,15.8,1012.4
06/08/2017,21.5,17.2,26.1,0,278,22.7,1014.5
07/08/2017,21.7,17.8,25.6,0,224,15.5,
08/08/2017,19.6,16.7,23.9,0,80,13.3,1013.7
09/08/2017,22.8,18.3,29.4,0,262,13.7,1020.2
10/08/2017,23.2,18.9,27.8,0,182,13.7,1022.9
11/08/2017,21.7,17.2,25,0,145,15.5,1020.3
12/08/2017,20.2,17.2,24.4,2.5,176,14.4,1014.2
13/08/2017,24.6,21.1,30,0,271,16.2,1011.9
14/08/2017,22.2,17.2,25.6,0,,9.4,1016.3
15/08/2017,22.6,18.9,26.7,0,210,14.4,1013
16/08/2017,23.7,18.9,29.4,0,299,16.9,1012.9
17/08/2017,22.7,17.2,28.3,0,,12.6,1016.4
18/08/2017,22.3,18.3,27.2,6.1,181,17.3,1012.4
19/08/2017,21.1,18.3,23.3,0.3,,10.1,
20/08/2017,24.1,22.2,29.4,0,277,17.3,1013.8
21/08/2017,25.1,20.6,30.6,0,253,15.5,1019.5
22/08/2017,25.9,21.1,32.8,0,198,20.5,1012.7
23/08/2017,25.4,20.6,28.9,1,255,19.8,1007.3
24/08/2017,22.5,17.8,27.2,0,273,12.6,1012.2
25/08/2017,19.9,17.2,24.4,0,346,12.6,1017.8
26/08/2017,19.3,15.6,23.3,0,289,12.2,1023.5
27/08/2017,18.1,14.4,21.7,0,34,12.2,1025.2
28/08/2017,18.1,13.9,22.2,0,53,10.8,1026.5
29/08/2017,17.1,14.4,20,0,49,11.9,1024.1
30/08/2017,18.1,15,22.2,1.8,62,14.8,1013.9
31/08/2017,20,15.6,26.1,0,290,19.4,1010.5
01/09/2017,16.8,11.7,20.6,0,309,23.8,1016.5
02/09/2017,15.8,11.7,20,0,282,15.8,1022.6
03/09/2017,15.4,13.9,17.8,7.1,141,20.9,
04/09/2017,19,14.4,27.2,0,233,22.3,1010.3
05/09/2017,23.2,18.3,31.1,0,202,27.4,1008.4
06/09/2017,21.3,16.7,26.1,5.6,156,13.3,1011.4
07/09/2017,18.9,15.6,24.4,15.2,,17.3,1009.6
08/09/2017,18.6,15,23.3,0,262,16.6,1016.7
09/09/2017,16.8,12.8,20,0.3,342,13.3,1022.3
10/09/2017,16.8,13.3,20.6,0,348,14,1025.8
11/09/2017,19,12.8,26.7,0,296,15.8,1022.5
12/09/2017,22.3,16.1,30,0,,13.7,1014.2
13/09/2017,21.7,17.8,25.6,0.8,245,13.7,1011
14/09/2017,23.5,19.4,28.9,8.4,230,18,1011.1
15/09/2017,21.9,18.9,25,5.3,148,11.2,1016.8
16/09/2017,19.6,16.7,22.8,0,,6.8,1020.8
17/09/2017,18.2,16.1,22.8,0,,7.2,1021
18/09/2017,18.5,17.2,20,0,,10.8,
19/09/2017,17.8,17.2,18.9,1,24,22,1018.5
20/09/2017,18.8,17.2,22.2,6.9,19,32.4,1012
21/09/2017,21.1,17.2,22.2,0,19,37.1,1014.9
22/09/2017,15.9,13.9,17.2,4.1,14,35.6,1016
23/09/2017,18,15.6,24.4,0.8,,14.4,1016.3
24/09/2017,19.9,16.1,26.1,0,,5,1017.1
25/09/2017,21.4,17.8,25.6,0,,7.6,1017.9
26/09/2017,20.8,17.2,26.7,0,,7.9,1016.3
27/09/2017,23.5,18.3,30,0,189,13.7,1011.8
28/09/2017,23.8,13.9,25.6,0,308,21.2,1007
29/09/2017,15.2,11.1,20,0,,15.1,1015.2
30/09/2017,13.3,10,15,39.4,60,16.9,1021.8
01/10/2017,12.6,8.3,18.9,0,302,13.3,
02/10/2017,14.8,10.6,18.9,0,12,13.7,1028.7
03/10/2017,14.7,10.6,18.3,0,,14.4,1035.8
04/10/2017,16.8,11.7,25,0,229,25.6,1025.6
05/10/2017,21.3,17.8,26.7,0,242,17.3,1016.6
06/10/2017,20.4,15.6,25.6,0,269,10.1,1018.4
07/10/2017,19,15.6,24.4,0,,14.4,1019.7
08/10/2017,21.8,20,23.9,2.8,208,22.3,1013.8
09/10/2017,21.8,19.4,23.9,6.9,,17.6,
10/10/2017,23.2,18.3,26.1,0,285,17.3,1014.6
11/10/2017,18.2,13.9,20,0.3,23,16.6,1021.5
12/10/2017,13.6,8.9,14.4,0,47,22,1029.7
13/10/2017,12.6,8.3,16.7,0,88,16.9,1031.2
14/10/2017,15.5,13.9,17.8,2.5,,5,1024.3
15/10/2017,18.1,15,23.9,0,205,21.6,1014
16/10/2017,17,6.7,21.1,0,298,22,
17/10/2017,8.9,4.4,14.4,0,289,16.6,1023.8
18/10/2017,14,8.3,22.2,0,237,15.1,1023.7
19/10/2017,16.3,11.1,23.3,0,209,21.2,1020.3
20/10/2017,17.3,14.4,21.7,0,276,19.8,1016.7
21/10/2017,17.8,10.6,25.6,0,236,10.8,1024.3
22/10/2017,15.9,12.2,18.9,0,,7.6,1028.8
23/10/2017,13.3,12.2,17.8,0,,6.5,
24/10/2017,19.1,16.7,23.9,1.8,163,29.9,1014.9
25/10/2017,19.5,14.4,21.1,32.8,160,13.7,
26/10/2017,15,9.4,16.7,8.9,130,20.5,1002.4
27/10/2017,11.5,8.3,16.7,0,242,17.6,1015
28/10/2017,13.3,7.8,19.4,0,187,14,1017.3
29/10/2017,14.7,13.3,16.1,25.4,124,27,1009.6
30/10/2017,15.2,10.6,18.3,23.9,200,36.7,
31/10/2017,11.4,7.8,14.4,0,245,20.9,1014.3
01/11/2017,9.1,5,11.7,0,134,10.4,1027.2
02/11/2017,14.8,11.1,21.7,0,167,14.8,1025.2
03/11/2017,17.9,10.6,23.9,0.3,231,23.8,1016.9
04/11/2017,10.3,6.1,11.1,0,34,16.9,1026.6
05/11/2017,11.3,10,15.6,0,108,16.6,1025.3
06/11/2017,16.2,10,17.8,2,230,21.6,1012.8
07/11/2017,8.6,2.8,10,3.3,354,16.6,1022.2
08/11/2017,4.7,2.8,7.2,0.8,12,18.7,1024.8
09/11/2017,4.9,1.1,8.9,0,,11.9,1021.5
10/11/2017,4.9,-4.3,9.4,0.5,280,29.5,1018.4
11/11/2017,-2.1,-4.9,2.8,0,317,15.5,
12/11/2017,1.7,-1.6,6.7,0,,6.1,
13/11/2017,4.3,2.8,6.1,3.3,336,14.8,1027.9
14/11/2017,3.9,2.8,6.7,0,352,15.8,1026.5
15/11/2017,4,1.1,6.7,0,50,13,1024.8
16/11/2017,6.4,3.3,10,4.8,,16.2,1011.1
17/11/2017,5.4,1.1,6.7,0,293,25.9,1011.1
18/11/2017,3.2,-1,11.1,2.3,,10.8,1010.1
19/11/2017,10.9,3.3,15.6,5.8,235,29.5,
20/11/2017,3.6,1.7,5.6,0,256,25.9,1011.4
21/11/2017,7.3,1.7,15,0,214,23,1017.5
22/11/2017,9.3,3.3,11.1,22.6,,18,1012.6
23/11/2017,3.2,0,6.1,0,293,14.8,1015.4
24/11/2017,3.9,-0.5,10,0,224,14.8,1015
25/11/2017,7.9,3.3,14.4,0,211,17.3,1007.1
26/11/2017,8.8,2.8,10.6,0,267,24.8,1008.1
27/11/2017,4.1,-2.7,8.3,0,277,20.9,1015.1
28/11/2017,-0.6,-5.5,8.3,0,,14.8,1028.5
29/11/2017,9.8,3.3,16.1,0,268,26.6,1018.2
30/11/2017,3.8,-1,7.2,0,208,12.6,1024.1
01/12/2017,7.9,3.3,10.6,2.3,309,16.6,1019.7
02/12/2017,3.9,1.1,6.1,0,,8.3,1025.2
03/12/2017,4.1,1.1,6.7,0,352,7.9,1024.2
04/12/2017,3.8,0.6,6.1,0,39,11.5,1030.6
05/12/2017,5.2,3.3,15,2,158,25.6,1023.5
06/12/2017,10.6,2.2,14.4,11.7,246,22.7,
07/12/2017,3.9,0.6,8.3,0,253,18.4,1013
08/12/2017,2.6,-0.5,3.9,0,237,15.5,1016
09/12/2017,1.5,-0.5,2.8,16.8,320,12.2,
10/12/2017,0.7,-0.5,3.3,0.8,264,19.8,1008.5
11/12/2017,1.2,0,3.9,0,261,15.1,1015
12/12/2017,3.8,0.6,7.8,1,138,18.4,1003.1
13/12/2017,-2,-5.5,2.2,0,270,33.8,993.2
14/12/2017,-4.2,-7.1,-1,0,273,23.8,1005.9
15/12/2017,-5.7,-8.2,-2.7,0,230,11.9,1015.6
16/12/2017,-2.7,-5.5,1.1,0,273,22,1013.5
17/12/2017,-3.7,-6.6,-0.5,0,310,15.5,1024.1
18/12/2017,-2.7,-5.5,3.3,0,,5.8,1018.6
19/12/2017,4.5,1.1,10.6,0,226,18.4,1007.1
20/12/2017,6.3,-0.5,8.3,0,280,25.2,1008.2
21/12/2017,-0.7,-3.2,0.6,0,325,16.2,1020.9
22/12/2017,-2.8,-4.9,3.3,2.5,27,14.4,1026.7
23/12/2017,-1.1,-3.8,6.1,14.7,311,12.6,1014
24/12/2017,2.1,0,3.9,0,343,18,1020
25/12/2017,0.7,-4.9,3.3,11.2,304,30.6,
26/12/2017,-3.6,-7.1,-2.7,0,264,24.5,1024.9
27/12/2017,-8,-11,-6.6,0,279,21.6,1030
28/12/2017,-12.1,-14.9,-11,0,289,27.7,1028
29/12/2017,-14.2,-16.6,-9.9,0,289,18.7,1023.5
30/12/2017,-11.7,-14.3,-7.7,0.3,270,13.7,1017.1
31/12/2017,-11.3,-15.5,-10.5,0,293,24.8,1019.2
01/01/2018,-14.7,-17.7,-10.5,0,294,26.3,1023.6
02/01/2018,-12.3,-15.5,-7.1,0,267,20.5,1024.6
03/01/2018,-6.2,-8.8,-1.6,0,226,15.1,1023.7
04/01/2018,-3.6,-5.5,-1,34.3,339,36.4,
05/01/2018,-7.8,-14.3,-4.3,0,269,40,997.6
06/01/2018,-13.1,-17.1,-11,0,276,35.3,1014.6
07/01/2018,-15.1,-18.8,-8.2,0,264,25.9,1029.2
08/01/2018,-4.3,-8.2,1.7,0,224,27,1018.9
